,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
6277,2,0.0,0.16901408450704225,0.7681536307261452,0.27058823529411763,0.6019900497512438,0.11268751442418648,0.0,0.3333333333333333,0.1400390493502996,0.13755784012363306,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6278,0,0.8181818181818182,0.014084507042253521,0.14982996599319864,0.16470588235294117,0.518905472636816,0.015693514885760443,0.0,0.0,0.004202293588276219,0.013403669030882307,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6279,1,0.0,0.028169014084507043,0.28705741148229647,0.2,0.5756218905472636,0.027555965843526428,0.0,0.0,0.012076684844812495,0.025222414254380265,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6280,0,0.0,0.8591549295774648,0.6459291858371674,0.3058823529411765,0.753731343283582,0.662174013385645,0.0,0.0,0.5616093269597613,0.6987951644019791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6281,0,0.09090909090909091,1.0,0.9187837567513503,0.35294117647058826,0.8527363184079603,0.8653242557119778,0.0,0.0,0.9276913754797012,0.9756357474823528,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6282,1,0.18181818181818182,0.8732394366197183,0.7673534706941388,0.0,0.016915422885572132,0.1403184860373875,0.0,0.0,0.6779438497273278,0.3278326844251885,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6283,2,0.36363636363636365,0.8591549295774648,0.6103220644128826,0.4823529411764706,0.7746268656716417,0.6903588737595199,0.0,0.0,0.5306503736618865,0.7108866429530155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6284,1,0.0,0.19718309859154928,0.5309061812362472,0.21176470588235294,0.30398009950248756,0.08092545580429264,0.0,0.0,0.11167777553356226,0.0990545771448117,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6285,1,0.0,0.7605633802816901,0.07241448289657931,0.2,0.3213930348258706,0.32471151627048234,0.0,0.0,0.0558529141138715,0.27187448848390294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6286,1,0.0,0.14084507042253522,0.5833166633326665,0.03529411764705882,0.2626865671641791,0.0523251788599123,0.0,0.0,0.08998182185417088,0.06968697754804158,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6287,1,0.0,0.8450704225352113,0.5183036607321464,0.0,0.01194029850746268,0.15203669513039464,0.0,0.0,0.44337563679615793,0.2614898509562035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6288,0,0.6363636363636364,0.9859154929577465,0.3980796159231846,0.3176470588235294,0.7069651741293532,0.7350392337872144,0.0,0.0,0.3963565160798044,0.7026215588019149,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6289,1,0.0,0.4788732394366197,0.08481696339267854,0.0,0.009950248756218905,0.07605585045003461,0.0,0.0,0.0416301981642317,0.07269336578438487,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6290,1,0.0,0.22535211267605634,0.8357671534306861,0.18823529411764706,0.5199004975124378,0.1323332564043388,0.0,0.0,0.1992470656881887,0.16747813109938847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6291,1,0.09090909090909091,0.647887323943662,0.9181836367273454,0.0,0.013930348258706454,0.10417147472882529,0.0,0.0,0.6051807715613008,0.27611901378003195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6292,1,0.8181818181818182,0.028169014084507043,0.23544708941788356,0.0,0.025870646766169167,0.006138933764135703,0.0,0.0,0.009905406315222515,0.007762062748984869,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6293,1,0.0,0.028169014084507043,0.7119423884776955,0.0,0.013930348258706454,0.005717747519039926,0.0,0.0,0.029951861576785834,0.013885919351761644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6294,1,0.0,0.0,0.5231046209241847,0.3058823529411765,0.2562189054726368,0.002907915993537964,0.0,0.0,0.007335779528265894,0.004406178493577334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6295,0,0.36363636363636365,0.6056338028169014,0.49429885977195437,0.3176470588235294,0.7577114427860697,0.49348603738749136,0.0,0.26666666666666666,0.3050001122107767,0.4877799439406579,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6296,1,0.0,0.23943661971830985,0.30026005201040207,0.25882352941176473,0.5686567164179105,0.15711977844449573,0.0,0.0,0.07579276913754798,0.14713330857360243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6297,0,0.09090909090909091,0.9014084507042254,0.025805161032206442,0.6,0.5248756218905473,0.5039695361181629,0.0,0.0,0.023522184070558137,0.40175696254545085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6298,1,0.0,0.028169014084507043,0.24104820964192838,0.0,0.029353233830845763,0.003836833602584814,0.0,0.0,0.010141048946340808,0.006036256825388582,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6299,0,0.2727272727272727,0.4507042253521127,0.3178635727145429,0.611764705882353,0.42587064676616915,0.23074082621740136,0.0,0.0,0.14709991247559417,0.2277061388704821,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6300,2,0.0,0.4647887323943662,0.10642128425685138,0.27058823529411763,0.6139303482587065,0.31254327255942765,0.0,0.0,0.05074171323413901,0.2607059684121524,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6301,1,0.7272727272727273,0.18309859154929578,0.30666133226645326,0.0,0.014427860696517405,0.028254096468959145,0.0,0.0,0.06020669225072377,0.04126310751179379,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6302,1,0.0,0.16901408450704225,0.44028805761152234,0.0,0.020398009950248763,0.029609969997692127,0.0,0.0,0.08026717385937746,0.04878223891936191,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6303,1,0.09090909090909091,0.30985915492957744,0.9605921184236847,0.0,0.06069651741293534,0.05996999769213017,0.0,0.0,0.30983078614870174,0.14644515362133642,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6304,1,0.9090909090909091,0.647887323943662,0.8309661932386477,0.0,0.014925373134328358,0.10732748672974844,0.0,0.0,0.5476951906461097,0.26008283597506116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6305,1,0.0,0.22535211267605634,0.912382476495299,0.6235294117647059,0.3189054726368159,0.0955458112162474,0.0,0.0,0.21751217486927446,0.14456762849566573,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6306,0,0.0,0.9577464788732394,0.36947389477895576,0.32941176470588235,0.6676616915422885,0.6783521809369951,0.0,0.0,0.35751195044772105,0.6457521445576945,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6307,1,0.0,0.1267605633802817,0.9809961992398479,0.27058823529411763,0.33233830845771145,0.05835448880683129,0.0,0.0,0.1375704122623937,0.08972565239821322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6308,1,0.0,0.15492957746478872,0.5235047009401881,0.0,0.05721393034825871,0.02894645741980152,0.0,0.0,0.08809668080522455,0.05078348744196232,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
6309,0,0.36363636363636365,0.5352112676056338,0.9629925985197039,0.27058823529411763,0.4139303482587065,0.2680244634202631,0.0,0.0,0.5266781121658924,0.379081263468748,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6310,1,0.8181818181818182,0.9859154929577465,0.37987597519503896,0.0,0.056218905472636804,0.185506577429033,0.0,0.0,0.3782316703696223,0.2667124232514192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6311,1,0.2727272727272727,0.4507042253521127,0.03420684136827365,0.0,0.058706467661691526,0.09018001384721902,0.0,0.0,0.015830135326196728,0.07544147014100629,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6312,1,0.36363636363636365,0.11267605633802817,0.2518503700740148,0.8941176470588236,0.3243781094527363,0.0516732056312024,0.0,0.0,0.03178650777620683,0.05044211923729492,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6313,0,0.2727272727272727,0.7183098591549296,0.3604720944188837,0.03529411764705882,0.7298507462686566,0.5318486037387491,0.0,0.4,0.2628649655512916,0.5060449490713408,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6314,0,0.0,0.971830985915493,0.16783356671334268,0.6941176470588235,0.8024875621890548,0.786960535425802,0.0,0.0,0.16475347292353956,0.6686969645999816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6315,0,0.0,0.0,0.30406081216243247,0.023529411764705882,0.664179104477612,0.00763904915762751,0.0,0.0,0.004264009515473866,0.007119965411634288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6316,1,0.0,0.0,0.8591718343668734,0.10588235294117647,0.25920398009950246,0.0029425340410800826,0.0,0.0,0.012048632150631748,0.005950463228977464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6317,1,0.0,0.7183098591549296,0.8581716343268653,0.16470588235294117,0.6164179104477612,0.49374567274405723,0.0,0.0,0.6257995017841514,0.5876445932536882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6318,0,0.0,0.07042253521126761,0.9135827165433087,0.8352941176470589,0.4243781094527363,0.04561504731133164,0.0,0.0,0.07686999259408873,0.060214461413765574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6319,1,0.2727272727272727,0.08450704225352113,0.0,0.2,0.15870646766169158,0.027440572351719365,0.0,0.0,0.0,0.02124430065236999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6320,0,0.0,0.352112676056338,0.9019803960792159,0.4823529411764706,0.6855721393034826,0.26024694207246707,0.0,0.13333333333333333,0.3288729549585942,0.31112189802527973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6321,1,0.5454545454545454,0.3380281690140845,0.7595519103820764,0.25882352941176473,0.3587064676616915,0.14747288252942534,0.0,0.0,0.26629019951076105,0.20090963789457997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6322,1,0.0,0.9577464788732394,0.8499699939987998,0.0,0.008457711442786084,0.14424763443341795,0.0,0.0,0.8224516932606207,0.37742860787472327,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6323,0,0.0,1.0,0.7049409881976395,0.49411764705882355,0.9402985074626866,0.9432033233325641,0.0,0.0,0.7117753989093113,0.9670762558319888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6324,1,0.0,0.04225352112676056,0.6973394678935787,0.0,0.016915422885572132,0.004667666743595662,0.0,0.0,0.03911667676563657,0.016014503633245917,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6325,1,0.9090909090909091,0.8169014084507042,0.3750750150030006,0.0,0.012437810945273632,0.13028502192476343,0.0,0.0,0.31033292937453716,0.2016366257378531,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
6326,0,0.0,0.9295774647887324,0.99499899979996,0.4823529411764706,0.4706467661691542,0.5011250865451189,0.0,0.26666666666666666,0.934878475728809,0.6965329227281911,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6327,2,0.0,0.36619718309859156,0.978395679135827,0.6941176470588235,0.5965174129353235,0.2377279021463189,0.0,0.0,0.37045546354271863,0.3050784164759828,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6328,0,0.45454545454545453,1.0,0.7211442288457691,0.16470588235294117,0.8656716417910447,0.8759462266328178,0.0,0.0,0.7281357301555241,0.9197064504367005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
6329,2,0.0,0.07042253521126761,0.717743548709742,0.11764705882352941,0.7064676616915423,0.05403300253865682,0.0,0.0,0.06039184003231671,0.0614977529979782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6330,1,0.8181818181818182,0.8591549295774648,0.22304460892178435,0.0,0.02388059701492536,0.13843180244634204,0.0,0.0,0.19392827487151865,0.17053870476504407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
